,news,category,data_information,normalized_text,preprocessed,label
459,full_texts/fake/1411.txt,politica,full_texts/fake-meta-information/1411-meta.txt,size_normalized_texts/fake/1411.txt,preprocessed/fake/1411.txt,fake
460,full_texts/fake/1412.txt,politica,full_texts/fake-meta-information/1412-meta.txt,size_normalized_texts/fake/1412.txt,preprocessed/fake/1412.txt,fake
461,full_texts/fake/1413.txt,politica,full_texts/fake-meta-information/1413-meta.txt,size_normalized_texts/fake/1413.txt,preprocessed/fake/1413.txt,fake
462,full_texts/fake/1414.txt,tv_celebridades,full_texts/fake-meta-information/1414-meta.txt,size_normalized_texts/fake/1414.txt,preprocessed/fake/1414.txt,fake
463,full_texts/fake/1415.txt,sociedade_cotidiano,full_texts/fake-meta-information/1415-meta.txt,size_normalized_texts/fake/1415.txt,preprocessed/fake/1415.txt,fake
464,full_texts/fake/1416.txt,tv_celebridades,full_texts/fake-meta-information/1416-meta.txt,size_normalized_texts/fake/1416.txt,preprocessed/fake/1416.txt,fake
465,full_texts/fake/1417.txt,tv_celebridades,full_texts/fake-meta-information/1417-meta.txt,size_normalized_texts/fake/1417.txt,preprocessed/fake/1417.txt,fake
466,full_texts/fake/1418.txt,tv_celebridades,full_texts/fake-meta-information/1418-meta.txt,size_normalized_texts/fake/1418.txt,preprocessed/fake/1418.txt,fake
467,full_texts/fake/1419.txt,politica,full_texts/fake-meta-information/1419-meta.txt,size_normalized_texts/fake/1419.txt,preprocessed/fake/1419.txt,fake
468,full_texts/fake/142.txt,politica,full_texts/fake-meta-information/142-meta.txt,size_normalized_texts/fake/142.txt,preprocessed/fake/142.txt,fake
469,full_texts/fake/1420.txt,politica,full_texts/fake-meta-information/1420-meta.txt,size_normalized_texts/fake/1420.txt,preprocessed/fake/1420.txt,fake
470,full_texts/fake/1421.txt,politica,full_texts/fake-meta-information/1421-meta.txt,size_normalized_texts/fake/1421.txt,preprocessed/fake/1421.txt,fake
471,full_texts/fake/1422.txt,sociedade_cotidiano,full_texts/fake-meta-information/1422-meta.txt,size_normalized_texts/fake/1422.txt,preprocessed/fake/1422.txt,fake
472,full_texts/fake/1423.txt,politica,full_texts/fake-meta-information/1423-meta.txt,size_normalized_texts/fake/1423.txt,preprocessed/fake/1423.txt,fake
473,full_texts/fake/1424.txt,sociedade_cotidiano,full_texts/fake-meta-information/1424-meta.txt,size_normalized_texts/fake/1424.txt,preprocessed/fake/1424.txt,fake
474,full_texts/fake/1425.txt,politica,full_texts/fake-meta-information/1425-meta.txt,size_normalized_texts/fake/1425.txt,preprocessed/fake/1425.txt,fake
475,full_texts/fake/1426.txt,sociedade_cotidiano,full_texts/fake-meta-information/1426-meta.txt,size_normalized_texts/fake/1426.txt,preprocessed/fake/1426.txt,fake
476,full_texts/fake/1427.txt,politica,full_texts/fake-meta-information/1427-meta.txt,size_normalized_texts/fake/1427.txt,preprocessed/fake/1427.txt,fake
477,full_texts/fake/1428.txt,politica,full_texts/fake-meta-information/1428-meta.txt,size_normalized_texts/fake/1428.txt,preprocessed/fake/1428.txt,fake
478,full_texts/fake/1429.txt,politica,full_texts/fake-meta-information/1429-meta.txt,size_normalized_texts/fake/1429.txt,preprocessed/fake/1429.txt,fake
479,full_texts/fake/143.txt,politica,full_texts/fake-meta-information/143-meta.txt,size_normalized_texts/fake/143.txt,preprocessed/fake/143.txt,fake
480,full_texts/fake/1430.txt,tv_celebridades,full_texts/fake-meta-information/1430-meta.txt,size_normalized_texts/fake/1430.txt,preprocessed/fake/1430.txt,fake
481,full_texts/fake/1431.txt,sociedade_cotidiano,full_texts/fake-meta-information/1431-meta.txt,size_normalized_texts/fake/1431.txt,preprocessed/fake/1431.txt,fake
482,full_texts/fake/1432.txt,sociedade_cotidiano,full_texts/fake-meta-information/1432-meta.txt,size_normalized_texts/fake/1432.txt,preprocessed/fake/1432.txt,fake
483,full_texts/fake/1433.txt,tv_celebridades,full_texts/fake-meta-information/1433-meta.txt,size_normalized_texts/fake/1433.txt,preprocessed/fake/1433.txt,fake
484,full_texts/fake/1434.txt,politica,full_texts/fake-meta-information/1434-meta.txt,size_normalized_texts/fake/1434.txt,preprocessed/fake/1434.txt,fake
485,full_texts/fake/1435.txt,tv_celebridades,full_texts/fake-meta-information/1435-meta.txt,size_normalized_texts/fake/1435.txt,preprocessed/fake/1435.txt,fake
486,full_texts/fake/1436.txt,politica,full_texts/fake-meta-information/1436-meta.txt,size_normalized_texts/fake/1436.txt,preprocessed/fake/1436.txt,fake
487,full_texts/fake/1437.txt,politica,full_texts/fake-meta-information/1437-meta.txt,size_normalized_texts/fake/1437.txt,preprocessed/fake/1437.txt,fake
488,full_texts/fake/1438.txt,sociedade_cotidiano,full_texts/fake-meta-information/1438-meta.txt,size_normalized_texts/fake/1438.txt,preprocessed/fake/1438.txt,fake
489,full_texts/fake/1439.txt,politica,full_texts/fake-meta-information/1439-meta.txt,size_normalized_texts/fake/1439.txt,preprocessed/fake/1439.txt,fake
490,full_texts/fake/144.txt,politica,full_texts/fake-meta-information/144-meta.txt,size_normalized_texts/fake/144.txt,preprocessed/fake/144.txt,fake
491,full_texts/fake/1440.txt,tv_celebridades,full_texts/fake-meta-information/1440-meta.txt,size_normalized_texts/fake/1440.txt,preprocessed/fake/1440.txt,fake
492,full_texts/fake/1441.txt,politica,full_texts/fake-meta-information/1441-meta.txt,size_normalized_texts/fake/1441.txt,preprocessed/fake/1441.txt,fake
493,full_texts/fake/1442.txt,politica,full_texts/fake-meta-information/1442-meta.txt,size_normalized_texts/fake/1442.txt,preprocessed/fake/1442.txt,fake
494,full_texts/fake/1443.txt,sociedade_cotidiano,full_texts/fake-meta-information/1443-meta.txt,size_normalized_texts/fake/1443.txt,preprocessed/fake/1443.txt,fake
495,full_texts/fake/1444.txt,tv_celebridades,full_texts/fake-meta-information/1444-meta.txt,size_normalized_texts/fake/1444.txt,preprocessed/fake/1444.txt,fake
496,full_texts/fake/1445.txt,politica,full_texts/fake-meta-information/1445-meta.txt,size_normalized_texts/fake/1445.txt,preprocessed/fake/1445.txt,fake
497,full_texts/fake/1446.txt,politica,full_texts/fake-meta-information/1446-meta.txt,size_normalized_texts/fake/1446.txt,preprocessed/fake/1446.txt,fake
498,full_texts/fake/1447.txt,sociedade_cotidiano,full_texts/fake-meta-information/1447-meta.txt,size_normalized_texts/fake/1447.txt,preprocessed/fake/1447.txt,fake
499,full_texts/fake/1448.txt,politica,full_texts/fake-meta-information/1448-meta.txt,size_normalized_texts/fake/1448.txt,preprocessed/fake/1448.txt,fake
500,full_texts/fake/1449.txt,politica,full_texts/fake-meta-information/1449-meta.txt,size_normalized_texts/fake/1449.txt,preprocessed/fake/1449.txt,fake
501,full_texts/fake/145.txt,politica,full_texts/fake-meta-information/145-meta.txt,size_normalized_texts/fake/145.txt,preprocessed/fake/145.txt,fake
502,full_texts/fake/1450.txt,tv_celebridades,full_texts/fake-meta-information/1450-meta.txt,size_normalized_texts/fake/1450.txt,preprocessed/fake/1450.txt,fake
503,full_texts/fake/1451.txt,sociedade_cotidiano,full_texts/fake-meta-information/1451-meta.txt,size_normalized_texts/fake/1451.txt,preprocessed/fake/1451.txt,fake
504,full_texts/fake/1452.txt,tv_celebridades,full_texts/fake-meta-information/1452-meta.txt,size_normalized_texts/fake/1452.txt,preprocessed/fake/1452.txt,fake
505,full_texts/fake/1453.txt,tv_celebridades,full_texts/fake-meta-information/1453-meta.txt,size_normalized_texts/fake/1453.txt,preprocessed/fake/1453.txt,fake
506,full_texts/fake/1454.txt,politica,full_texts/fake-meta-information/1454-meta.txt,size_normalized_texts/fake/1454.txt,preprocessed/fake/1454.txt,fake
507,full_texts/fake/1455.txt,politica,full_texts/fake-meta-information/1455-meta.txt,size_normalized_texts/fake/1455.txt,preprocessed/fake/1455.txt,fake
508,full_texts/fake/1456.txt,sociedade_cotidiano,full_texts/fake-meta-information/1456-meta.txt,size_normalized_texts/fake/1456.txt,preprocessed/fake/1456.txt,fake
509,full_texts/fake/1457.txt,tv_celebridades,full_texts/fake-meta-information/1457-meta.txt,size_normalized_texts/fake/1457.txt,preprocessed/fake/1457.txt,fake
510,full_texts/fake/1458.txt,politica,full_texts/fake-meta-information/1458-meta.txt,size_normalized_texts/fake/1458.txt,preprocessed/fake/1458.txt,fake
511,full_texts/fake/1459.txt,ciencia_tecnologia,full_texts/fake-meta-information/1459-meta.txt,size_normalized_texts/fake/1459.txt,preprocessed/fake/1459.txt,fake
512,full_texts/fake/146.txt,politica,full_texts/fake-meta-information/146-meta.txt,size_normalized_texts/fake/146.txt,preprocessed/fake/146.txt,fake
513,full_texts/fake/1460.txt,politica,full_texts/fake-meta-information/1460-meta.txt,size_normalized_texts/fake/1460.txt,preprocessed/fake/1460.txt,fake
514,full_texts/fake/1461.txt,tv_celebridades,full_texts/fake-meta-information/1461-meta.txt,size_normalized_texts/fake/1461.txt,preprocessed/fake/1461.txt,fake
515,full_texts/fake/1462.txt,politica,full_texts/fake-meta-information/1462-meta.txt,size_normalized_texts/fake/1462.txt,preprocessed/fake/1462.txt,fake
516,full_texts/fake/1463.txt,tv_celebridades,full_texts/fake-meta-information/1463-meta.txt,size_normalized_texts/fake/1463.txt,preprocessed/fake/1463.txt,fake
517,full_texts/fake/1464.txt,sociedade_cotidiano,full_texts/fake-meta-information/1464-meta.txt,size_normalized_texts/fake/1464.txt,preprocessed/fake/1464.txt,fake
518,full_texts/fake/1465.txt,politica,full_texts/fake-meta-information/1465-meta.txt,size_normalized_texts/fake/1465.txt,preprocessed/fake/1465.txt,fake
519,full_texts/fake/1466.txt,sociedade_cotidiano,full_texts/fake-meta-information/1466-meta.txt,size_normalized_texts/fake/1466.txt,preprocessed/fake/1466.txt,fake
520,full_texts/fake/1467.txt,tv_celebridades,full_texts/fake-meta-information/1467-meta.txt,size_normalized_texts/fake/1467.txt,preprocessed/fake/1467.txt,fake
521,full_texts/fake/1469.txt,politica,full_texts/fake-meta-information/1469-meta.txt,size_normalized_texts/fake/1469.txt,preprocessed/fake/1469.txt,fake
522,full_texts/fake/147.txt,politica,full_texts/fake-meta-information/147-meta.txt,size_normalized_texts/fake/147.txt,preprocessed/fake/147.txt,fake
523,full_texts/fake/1470.txt,sociedade_cotidiano,full_texts/fake-meta-information/1470-meta.txt,size_normalized_texts/fake/1470.txt,preprocessed/fake/1470.txt,fake
524,full_texts/fake/1471.txt,tv_celebridades,full_texts/fake-meta-information/1471-meta.txt,size_normalized_texts/fake/1471.txt,preprocessed/fake/1471.txt,fake
525,full_texts/fake/1472.txt,politica,full_texts/fake-meta-information/1472-meta.txt,size_normalized_texts/fake/1472.txt,preprocessed/fake/1472.txt,fake
526,full_texts/fake/1473.txt,politica,full_texts/fake-meta-information/1473-meta.txt,size_normalized_texts/fake/1473.txt,preprocessed/fake/1473.txt,fake
527,full_texts/fake/1474.txt,politica,full_texts/fake-meta-information/1474-meta.txt,size_normalized_texts/fake/1474.txt,preprocessed/fake/1474.txt,fake
528,full_texts/fake/1475.txt,politica,full_texts/fake-meta-information/1475-meta.txt,size_normalized_texts/fake/1475.txt,preprocessed/fake/1475.txt,fake
529,full_texts/fake/1476.txt,economia,full_texts/fake-meta-information/1476-meta.txt,size_normalized_texts/fake/1476.txt,preprocessed/fake/1476.txt,fake
530,full_texts/fake/1477.txt,sociedade_cotidiano,full_texts/fake-meta-information/1477-meta.txt,size_normalized_texts/fake/1477.txt,preprocessed/fake/1477.txt,fake
531,full_texts/fake/1478.txt,tv_celebridades,full_texts/fake-meta-information/1478-meta.txt,size_normalized_texts/fake/1478.txt,preprocessed/fake/1478.txt,fake
532,full_texts/fake/1479.txt,tv_celebridades,full_texts/fake-meta-information/1479-meta.txt,size_normalized_texts/fake/1479.txt,preprocessed/fake/1479.txt,fake
533,full_texts/fake/148.txt,politica,full_texts/fake-meta-information/148-meta.txt,size_normalized_texts/fake/148.txt,preprocessed/fake/148.txt,fake
534,full_texts/fake/1480.txt,politica,full_texts/fake-meta-information/1480-meta.txt,size_normalized_texts/fake/1480.txt,preprocessed/fake/1480.txt,fake
535,full_texts/fake/1481.txt,sociedade_cotidiano,full_texts/fake-meta-information/1481-meta.txt,size_normalized_texts/fake/1481.txt,preprocessed/fake/1481.txt,fake
536,full_texts/fake/1482.txt,politica,full_texts/fake-meta-information/1482-meta.txt,size_normalized_texts/fake/1482.txt,preprocessed/fake/1482.txt,fake
537,full_texts/fake/1483.txt,tv_celebridades,full_texts/fake-meta-information/1483-meta.txt,size_normalized_texts/fake/1483.txt,preprocessed/fake/1483.txt,fake
538,full_texts/fake/1484.txt,sociedade_cotidiano,full_texts/fake-meta-information/1484-meta.txt,size_normalized_texts/fake/1484.txt,preprocessed/fake/1484.txt,fake
539,full_texts/fake/1485.txt,politica,full_texts/fake-meta-information/1485-meta.txt,size_normalized_texts/fake/1485.txt,preprocessed/fake/1485.txt,fake
540,full_texts/fake/1486.txt,politica,full_texts/fake-meta-information/1486-meta.txt,size_normalized_texts/fake/1486.txt,preprocessed/fake/1486.txt,fake
541,full_texts/fake/1487.txt,sociedade_cotidiano,full_texts/fake-meta-information/1487-meta.txt,size_normalized_texts/fake/1487.txt,preprocessed/fake/1487.txt,fake
542,full_texts/fake/1488.txt,sociedade_cotidiano,full_texts/fake-meta-information/1488-meta.txt,size_normalized_texts/fake/1488.txt,preprocessed/fake/1488.txt,fake
543,full_texts/fake/1489.txt,sociedade_cotidiano,full_texts/fake-meta-information/1489-meta.txt,size_normalized_texts/fake/1489.txt,preprocessed/fake/1489.txt,fake
544,full_texts/fake/149.txt,politica,full_texts/fake-meta-information/149-meta.txt,size_normalized_texts/fake/149.txt,preprocessed/fake/149.txt,fake
545,full_texts/fake/1490.txt,politica,full_texts/fake-meta-information/1490-meta.txt,size_normalized_texts/fake/1490.txt,preprocessed/fake/1490.txt,fake
546,full_texts/fake/1491.txt,politica,full_texts/fake-meta-information/1491-meta.txt,size_normalized_texts/fake/1491.txt,preprocessed/fake/1491.txt,fake
547,full_texts/fake/1492.txt,tv_celebridades,full_texts/fake-meta-information/1492-meta.txt,size_normalized_texts/fake/1492.txt,preprocessed/fake/1492.txt,fake
548,full_texts/fake/1493.txt,politica,full_texts/fake-meta-information/1493-meta.txt,size_normalized_texts/fake/1493.txt,preprocessed/fake/1493.txt,fake
549,full_texts/fake/1494.txt,politica,full_texts/fake-meta-information/1494-meta.txt,size_normalized_texts/fake/1494.txt,preprocessed/fake/1494.txt,fake
550,full_texts/fake/1495.txt,politica,full_texts/fake-meta-information/1495-meta.txt,size_normalized_texts/fake/1495.txt,preprocessed/fake/1495.txt,fake
551,full_texts/fake/1496.txt,politica,full_texts/fake-meta-information/1496-meta.txt,size_normalized_texts/fake/1496.txt,preprocessed/fake/1496.txt,fake
552,full_texts/fake/1497.txt,politica,full_texts/fake-meta-information/1497-meta.txt,size_normalized_texts/fake/1497.txt,preprocessed/fake/1497.txt,fake
553,full_texts/fake/1498.txt,politica,full_texts/fake-meta-information/1498-meta.txt,size_normalized_texts/fake/1498.txt,preprocessed/fake/1498.txt,fake
554,full_texts/fake/1499.txt,politica,full_texts/fake-meta-information/1499-meta.txt,size_normalized_texts/fake/1499.txt,preprocessed/fake/1499.txt,fake
555,full_texts/fake/15.txt,politica,full_texts/fake-meta-information/15-meta.txt,size_normalized_texts/fake/15.txt,preprocessed/fake/15.txt,fake
556,full_texts/fake/150.txt,politica,full_texts/fake-meta-information/150-meta.txt,size_normalized_texts/fake/150.txt,preprocessed/fake/150.txt,fake
557,full_texts/fake/1500.txt,politica,full_texts/fake-meta-information/1500-meta.txt,size_normalized_texts/fake/1500.txt,preprocessed/fake/1500.txt,fake
558,full_texts/fake/1501.txt,tv_celebridades,full_texts/fake-meta-information/1501-meta.txt,size_normalized_texts/fake/1501.txt,preprocessed/fake/1501.txt,fake
559,full_texts/fake/1502.txt,sociedade_cotidiano,full_texts/fake-meta-information/1502-meta.txt,size_normalized_texts/fake/1502.txt,preprocessed/fake/1502.txt,fake
560,full_texts/fake/1503.txt,tv_celebridades,full_texts/fake-meta-information/1503-meta.txt,size_normalized_texts/fake/1503.txt,preprocessed/fake/1503.txt,fake
561,full_texts/fake/1504.txt,politica,full_texts/fake-meta-information/1504-meta.txt,size_normalized_texts/fake/1504.txt,preprocessed/fake/1504.txt,fake
562,full_texts/fake/1505.txt,ciencia_tecnologia,full_texts/fake-meta-information/1505-meta.txt,size_normalized_texts/fake/1505.txt,preprocessed/fake/1505.txt,fake
563,full_texts/fake/1506.txt,politica,full_texts/fake-meta-information/1506-meta.txt,size_normalized_texts/fake/1506.txt,preprocessed/fake/1506.txt,fake
564,full_texts/fake/1507.txt,sociedade_cotidiano,full_texts/fake-meta-information/1507-meta.txt,size_normalized_texts/fake/1507.txt,preprocessed/fake/1507.txt,fake
565,full_texts/fake/1508.txt,politica,full_texts/fake-meta-information/1508-meta.txt,size_normalized_texts/fake/1508.txt,preprocessed/fake/1508.txt,fake
566,full_texts/fake/1509.txt,sociedade_cotidiano,full_texts/fake-meta-information/1509-meta.txt,size_normalized_texts/fake/1509.txt,preprocessed/fake/1509.txt,fake
567,full_texts/fake/151.txt,politica,full_texts/fake-meta-information/151-meta.txt,size_normalized_texts/fake/151.txt,preprocessed/fake/151.txt,fake
568,full_texts/fake/1510.txt,politica,full_texts/fake-meta-information/1510-meta.txt,size_normalized_texts/fake/1510.txt,preprocessed/fake/1510.txt,fake
569,full_texts/fake/1511.txt,politica,full_texts/fake-meta-information/1511-meta.txt,size_normalized_texts/fake/1511.txt,preprocessed/fake/1511.txt,fake
570,full_texts/fake/1512.txt,politica,full_texts/fake-meta-information/1512-meta.txt,size_normalized_texts/fake/1512.txt,preprocessed/fake/1512.txt,fake
571,full_texts/fake/1513.txt,politica,full_texts/fake-meta-information/1513-meta.txt,size_normalized_texts/fake/1513.txt,preprocessed/fake/1513.txt,fake
572,full_texts/fake/1514.txt,sociedade_cotidiano,full_texts/fake-meta-information/1514-meta.txt,size_normalized_texts/fake/1514.txt,preprocessed/fake/1514.txt,fake
573,full_texts/fake/1515.txt,politica,full_texts/fake-meta-information/1515-meta.txt,size_normalized_texts/fake/1515.txt,preprocessed/fake/1515.txt,fake
574,full_texts/fake/1516.txt,tv_celebridades,full_texts/fake-meta-information/1516-meta.txt,size_normalized_texts/fake/1516.txt,preprocessed/fake/1516.txt,fake
575,full_texts/fake/1517.txt,politica,full_texts/fake-meta-information/1517-meta.txt,size_normalized_texts/fake/1517.txt,preprocessed/fake/1517.txt,fake
576,full_texts/fake/1518.txt,politica,full_texts/fake-meta-information/1518-meta.txt,size_normalized_texts/fake/1518.txt,preprocessed/fake/1518.txt,fake
577,full_texts/fake/1519.txt,sociedade_cotidiano,full_texts/fake-meta-information/1519-meta.txt,size_normalized_texts/fake/1519.txt,preprocessed/fake/1519.txt,fake
578,full_texts/fake/152.txt,politica,full_texts/fake-meta-information/152-meta.txt,size_normalized_texts/fake/152.txt,preprocessed/fake/152.txt,fake
579,full_texts/fake/1520.txt,politica,full_texts/fake-meta-information/1520-meta.txt,size_normalized_texts/fake/1520.txt,preprocessed/fake/1520.txt,fake
580,full_texts/fake/1521.txt,tv_celebridades,full_texts/fake-meta-information/1521-meta.txt,size_normalized_texts/fake/1521.txt,preprocessed/fake/1521.txt,fake
581,full_texts/fake/1522.txt,sociedade_cotidiano,full_texts/fake-meta-information/1522-meta.txt,size_normalized_texts/fake/1522.txt,preprocessed/fake/1522.txt,fake
582,full_texts/fake/1523.txt,sociedade_cotidiano,full_texts/fake-meta-information/1523-meta.txt,size_normalized_texts/fake/1523.txt,preprocessed/fake/1523.txt,fake
583,full_texts/fake/1524.txt,politica,full_texts/fake-meta-information/1524-meta.txt,size_normalized_texts/fake/1524.txt,preprocessed/fake/1524.txt,fake
584,full_texts/fake/1525.txt,ciencia_tecnologia,full_texts/fake-meta-information/1525-meta.txt,size_normalized_texts/fake/1525.txt,preprocessed/fake/1525.txt,fake
585,full_texts/fake/1526.txt,sociedade_cotidiano,full_texts/fake-meta-information/1526-meta.txt,size_normalized_texts/fake/1526.txt,preprocessed/fake/1526.txt,fake
586,full_texts/fake/1527.txt,sociedade_cotidiano,full_texts/fake-meta-information/1527-meta.txt,size_normalized_texts/fake/1527.txt,preprocessed/fake/1527.txt,fake
587,full_texts/fake/1528.txt,tv_celebridades,full_texts/fake-meta-information/1528-meta.txt,size_normalized_texts/fake/1528.txt,preprocessed/fake/1528.txt,fake
588,full_texts/fake/1529.txt,politica,full_texts/fake-meta-information/1529-meta.txt,size_normalized_texts/fake/1529.txt,preprocessed/fake/1529.txt,fake
589,full_texts/fake/153.txt,sociedade_cotidiano,full_texts/fake-meta-information/153-meta.txt,size_normalized_texts/fake/153.txt,preprocessed/fake/153.txt,fake
590,full_texts/fake/1530.txt,politica,full_texts/fake-meta-information/1530-meta.txt,size_normalized_texts/fake/1530.txt,preprocessed/fake/1530.txt,fake
591,full_texts/fake/1531.txt,politica,full_texts/fake-meta-information/1531-meta.txt,size_normalized_texts/fake/1531.txt,preprocessed/fake/1531.txt,fake
592,full_texts/fake/1532.txt,politica,full_texts/fake-meta-information/1532-meta.txt,size_normalized_texts/fake/1532.txt,preprocessed/fake/1532.txt,fake
593,full_texts/fake/1533.txt,tv_celebridades,full_texts/fake-meta-information/1533-meta.txt,size_normalized_texts/fake/1533.txt,preprocessed/fake/1533.txt,fake
594,full_texts/fake/1534.txt,politica,full_texts/fake-meta-information/1534-meta.txt,size_normalized_texts/fake/1534.txt,preprocessed/fake/1534.txt,fake
595,full_texts/fake/1535.txt,tv_celebridades,full_texts/fake-meta-information/1535-meta.txt,size_normalized_texts/fake/1535.txt,preprocessed/fake/1535.txt,fake
596,full_texts/fake/1536.txt,sociedade_cotidiano,full_texts/fake-meta-information/1536-meta.txt,size_normalized_texts/fake/1536.txt,preprocessed/fake/1536.txt,fake
597,full_texts/fake/1537.txt,sociedade_cotidiano,full_texts/fake-meta-information/1537-meta.txt,size_normalized_texts/fake/1537.txt,preprocessed/fake/1537.txt,fake
598,full_texts/fake/1538.txt,politica,full_texts/fake-meta-information/1538-meta.txt,size_normalized_texts/fake/1538.txt,preprocessed/fake/1538.txt,fake
599,full_texts/fake/1539.txt,tv_celebridades,full_texts/fake-meta-information/1539-meta.txt,size_normalized_texts/fake/1539.txt,preprocessed/fake/1539.txt,fake
600,full_texts/fake/154.txt,politica,full_texts/fake-meta-information/154-meta.txt,size_normalized_texts/fake/154.txt,preprocessed/fake/154.txt,fake
601,full_texts/fake/1540.txt,ciencia_tecnologia,full_texts/fake-meta-information/1540-meta.txt,size_normalized_texts/fake/1540.txt,preprocessed/fake/1540.txt,fake
602,full_texts/fake/1541.txt,politica,full_texts/fake-meta-information/1541-meta.txt,size_normalized_texts/fake/1541.txt,preprocessed/fake/1541.txt,fake
603,full_texts/fake/1542.txt,politica,full_texts/fake-meta-information/1542-meta.txt,size_normalized_texts/fake/1542.txt,preprocessed/fake/1542.txt,fake
604,full_texts/fake/1543.txt,politica,full_texts/fake-meta-information/1543-meta.txt,size_normalized_texts/fake/1543.txt,preprocessed/fake/1543.txt,fake
605,full_texts/fake/1544.txt,sociedade_cotidiano,full_texts/fake-meta-information/1544-meta.txt,size_normalized_texts/fake/1544.txt,preprocessed/fake/1544.txt,fake
606,full_texts/fake/1545.txt,politica,full_texts/fake-meta-information/1545-meta.txt,size_normalized_texts/fake/1545.txt,preprocessed/fake/1545.txt,fake
607,full_texts/fake/1546.txt,politica,full_texts/fake-meta-information/1546-meta.txt,size_normalized_texts/fake/1546.txt,preprocessed/fake/1546.txt,fake
608,full_texts/fake/1547.txt,politica,full_texts/fake-meta-information/1547-meta.txt,size_normalized_texts/fake/1547.txt,preprocessed/fake/1547.txt,fake
609,full_texts/fake/1548.txt,politica,full_texts/fake-meta-information/1548-meta.txt,size_normalized_texts/fake/1548.txt,preprocessed/fake/1548.txt,fake
610,full_texts/fake/1549.txt,tv_celebridades,full_texts/fake-meta-information/1549-meta.txt,size_normalized_texts/fake/1549.txt,preprocessed/fake/1549.txt,fake
611,full_texts/fake/155.txt,politica,full_texts/fake-meta-information/155-meta.txt,size_normalized_texts/fake/155.txt,preprocessed/fake/155.txt,fake
612,full_texts/fake/1550.txt,politica,full_texts/fake-meta-information/1550-meta.txt,size_normalized_texts/fake/1550.txt,preprocessed/fake/1550.txt,fake
613,full_texts/fake/1551.txt,politica,full_texts/fake-meta-information/1551-meta.txt,size_normalized_texts/fake/1551.txt,preprocessed/fake/1551.txt,fake
614,full_texts/fake/1552.txt,politica,full_texts/fake-meta-information/1552-meta.txt,size_normalized_texts/fake/1552.txt,preprocessed/fake/1552.txt,fake
615,full_texts/fake/1553.txt,sociedade_cotidiano,full_texts/fake-meta-information/1553-meta.txt,size_normalized_texts/fake/1553.txt,preprocessed/fake/1553.txt,fake
616,full_texts/fake/1554.txt,politica,full_texts/fake-meta-information/1554-meta.txt,size_normalized_texts/fake/1554.txt,preprocessed/fake/1554.txt,fake
617,full_texts/fake/1555.txt,tv_celebridades,full_texts/fake-meta-information/1555-meta.txt,size_normalized_texts/fake/1555.txt,preprocessed/fake/1555.txt,fake
618,full_texts/fake/1556.txt,politica,full_texts/fake-meta-information/1556-meta.txt,size_normalized_texts/fake/1556.txt,preprocessed/fake/1556.txt,fake
619,full_texts/fake/1557.txt,politica,full_texts/fake-meta-information/1557-meta.txt,size_normalized_texts/fake/1557.txt,preprocessed/fake/1557.txt,fake
620,full_texts/fake/1558.txt,tv_celebridades,full_texts/fake-meta-information/1558-meta.txt,size_normalized_texts/fake/1558.txt,preprocessed/fake/1558.txt,fake
621,full_texts/fake/1559.txt,politica,full_texts/fake-meta-information/1559-meta.txt,size_normalized_texts/fake/1559.txt,preprocessed/fake/1559.txt,fake
622,full_texts/fake/156.txt,politica,full_texts/fake-meta-information/156-meta.txt,size_normalized_texts/fake/156.txt,preprocessed/fake/156.txt,fake
623,full_texts/fake/1560.txt,politica,full_texts/fake-meta-information/1560-meta.txt,size_normalized_texts/fake/1560.txt,preprocessed/fake/1560.txt,fake
624,full_texts/fake/1561.txt,politica,full_texts/fake-meta-information/1561-meta.txt,size_normalized_texts/fake/1561.txt,preprocessed/fake/1561.txt,fake
625,full_texts/fake/1562.txt,tv_celebridades,full_texts/fake-meta-information/1562-meta.txt,size_normalized_texts/fake/1562.txt,preprocessed/fake/1562.txt,fake
626,full_texts/fake/1563.txt,tv_celebridades,full_texts/fake-meta-information/1563-meta.txt,size_normalized_texts/fake/1563.txt,preprocessed/fake/1563.txt,fake
627,full_texts/fake/1564.txt,politica,full_texts/fake-meta-information/1564-meta.txt,size_normalized_texts/fake/1564.txt,preprocessed/fake/1564.txt,fake
628,full_texts/fake/1565.txt,politica,full_texts/fake-meta-information/1565-meta.txt,size_normalized_texts/fake/1565.txt,preprocessed/fake/1565.txt,fake
629,full_texts/fake/1566.txt,sociedade_cotidiano,full_texts/fake-meta-information/1566-meta.txt,size_normalized_texts/fake/1566.txt,preprocessed/fake/1566.txt,fake
630,full_texts/fake/1567.txt,politica,full_texts/fake-meta-information/1567-meta.txt,size_normalized_texts/fake/1567.txt,preprocessed/fake/1567.txt,fake
631,full_texts/fake/1568.txt,tv_celebridades,full_texts/fake-meta-information/1568-meta.txt,size_normalized_texts/fake/1568.txt,preprocessed/fake/1568.txt,fake
632,full_texts/fake/1569.txt,politica,full_texts/fake-meta-information/1569-meta.txt,size_normalized_texts/fake/1569.txt,preprocessed/fake/1569.txt,fake
633,full_texts/fake/157.txt,politica,full_texts/fake-meta-information/157-meta.txt,size_normalized_texts/fake/157.txt,preprocessed/fake/157.txt,fake
634,full_texts/fake/1570.txt,tv_celebridades,full_texts/fake-meta-information/1570-meta.txt,size_normalized_texts/fake/1570.txt,preprocessed/fake/1570.txt,fake
